date,team_abbr,game_pk,relief_appearances,relief_ip
2021-09-18,ATL,632442,3,3.0
2021-09-18,BAL,632451,4,4.6667
2021-09-18,BOS,632451,4,5.3334
2021-09-18,CHC,632425,3,4.0
2021-09-18,CHW,632439,3,2.6667
2021-09-18,CIN,632455,3,3.0
2021-09-18,CLE,632441,4,3.0
2021-09-18,COL,632417,3,3.0
2021-09-18,DET,632427,4,6.0
2021-09-18,HOU,632456,5,4.0
2021-09-18,KCR,632449,3,2.6667
2021-09-18,LAA,632444,3,3.3333
2021-09-18,LAD,632455,3,2.0
2021-09-18,MIA,632448,3,5.0
2021-09-18,MIL,632425,3,3.0
2021-09-18,MIN,632431,3,4.0
2021-09-18,NYM,632447,4,3.0
2021-09-18,NYY,632441,3,4.6667
2021-09-18,PHI,632447,4,3.3333
2021-09-18,PIT,632448,4,4.0
2021-09-18,SDP,632488,1,1.0
2021-09-18,SEA,632449,4,5.0
2021-09-18,SFG,632442,6,6.0
2021-09-18,STL,632488,3,3.0
2021-09-18,TBR,632427,3,3.0
2021-09-18,TEX,632439,4,6.0
2021-09-18,TOR,632431,4,3.3333
2021-09-18,WSN,632417,2,5.0
2021-09-19,ARI,632422,4,2.0
2021-09-19,ATH,632420,3,3.0
2021-09-19,ATL,632433,2,2.0
2021-09-19,BAL,632419,4,2.9999
2021-09-19,BOS,632419,4,4.0
2021-09-19,CHC,632413,5,7.0
2021-09-19,CHW,632434,3,3.6667
2021-09-19,CIN,632432,5,6.0
2021-09-19,CLE,632380,3,3.0
2021-09-19,COL,632438,4,4.0
2021-09-19,DET,632421,3,2.0
2021-09-19,HOU,632422,2,5.0
2021-09-19,KCR,632416,3,5.0
2021-09-19,LAA,632420,3,2.0
2021-09-19,LAD,632432,3,4.0
2021-09-19,MIA,632411,4,4.0
2021-09-19,MIL,632413,4,3.6667
2021-09-19,MIN,632446,4,7.0
2021-09-19,NYM,632407,5,4.3333
2021-09-19,NYY,632380,2,3.3333
2021-09-19,PHI,632407,1,1.3333
2021-09-19,PIT,632411,4,4.0
2021-09-19,SDP,632443,5,7.6667
2021-09-19,SEA,632416,2,2.0
2021-09-19,SFG,632433,4,3.0
2021-09-19,STL,632443,5,5.0
2021-09-19,TBR,632421,4,4.0
2021-09-19,TEX,632434,4,5.3333
2021-09-19,TOR,632446,2,2.3333
2021-09-19,WSN,632438,5,3.3333
2021-09-20,ARI,632426,3,5.0
2021-09-20,ATH,632412,3,4.0
2021-09-20,ATL,632426,5,5.0
2021-09-20,BAL,632429,2,2.3333
2021-09-20,CHW,632423,4,5.0
2021-09-20,CIN,632435,4,5.6667
2021-09-20,CLE,633394,5,6.3333
2021-09-20,DET,632423,3,4.0
2021-09-20,HOU,632424,2,2.0
2021-09-20,KCR,633394,4,4.6667
2021-09-20,LAA,632424,4,3.6667
2021-09-20,MIA,632408,5,6.0
2021-09-20,MIL,632415,3,3.0
2021-09-20,NYY,632414,4,4.6667
2021-09-20,PHI,632429,3,3.0
2021-09-20,PIT,632435,4,5.0
2021-09-20,SEA,632412,2,2.0
2021-09-20,STL,632415,3,3.0
2021-09-20,TBR,632406,4,4.0
2021-09-20,TEX,632414,3,4.6667
2021-09-20,TOR,632406,4,3.3333
2021-09-20,WSN,632408,5,4.0
2021-09-21,ARI,632428,3,2.3333
2021-09-21,ATH,632401,4,5.0
2021-09-21,ATL,632428,5,7.6666
2021-09-21,BAL,632402,7,8.6667
2021-09-21,BOS,632410,5,4.6667
2021-09-21,CHC,632404,5,5.0
2021-09-21,CHW,632405,3,3.0
2021-09-21,CIN,632403,6,4.6667
2021-09-21,CLE,632398,3,2.3333
2021-09-21,COL,632399,4,4.0
2021-09-21,DET,632405,4,4.0
2021-09-21,HOU,632418,2,3.6667
2021-09-21,KCR,632398,2,2.0
2021-09-21,LAA,632418,4,5.0
2021-09-21,LAD,632399,5,4.0
2021-09-21,MIA,632379,3,3.6667
2021-09-21,MIL,632397,3,3.0
2021-09-21,MIN,632404,6,6.0001
2021-09-21,NYM,632410,3,3.0
2021-09-21,NYY,632396,2,3.3333
2021-09-21,PHI,632402,4,6.3333
2021-09-21,PIT,632403,4,3.3333
2021-09-21,SDP,632378,3,3.3333
2021-09-21,SEA,632401,3,3.0
2021-09-21,SFG,632378,6,5.0
2021-09-21,STL,632397,4,4.0
2021-09-21,TBR,632391,2,4.0
2021-09-21,TEX,632396,2,5.3333
2021-09-21,TOR,632391,3,3.0
2021-09-21,WSN,632379,2,1.3333
2021-09-22,ARI,632392,2,3.0
2021-09-22,ATH,632383,5,4.0
2021-09-22,ATL,632392,3,2.0
2021-09-22,BAL,632382,4,2.6667
2021-09-22,BOS,632389,5,4.0
2021-09-22,CHC,632400,4,3.3333
2021-09-22,COL,632394,5,5.0
2021-09-22,HOU,632395,7,6.0
2021-09-22,LAA,632395,8,8.0
2021-09-22,LAD,632394,5,4.3333
2021-09-22,MIA,632385,4,5.0
2021-09-22,MIL,632386,4,7.3334
2021-09-22,MIN,632400,4,4.0
2021-09-22,NYM,632389,3,6.0
2021-09-22,NYY,632381,4,4.6667
2021-09-22,PHI,632382,4,3.0
2021-09-22,SDP,632384,6,8.0
2021-09-22,SEA,632383,2,2.0
2021-09-22,SFG,632384,5,5.0
2021-09-22,STL,632386,2,2.0
2021-09-22,TBR,632377,5,6.0
2021-09-22,TEX,632381,4,2.6667
2021-09-22,TOR,632377,5,6.9999
2021-09-22,WSN,632385,4,3.0
2021-09-23,ARI,632374,4,4.0
2021-09-23,ATH,632368,5,6.0
2021-09-23,ATL,632374,2,2.0
2021-09-23,BAL,632390,3,4.0
2021-09-23,CHW,632372,3,4.0
2021-09-23,CIN,632387,3,3.0
2021-09-23,CLE,632372,2,1.6667
2021-09-23,COL,632376,4,4.0
2021-09-23,HOU,632371,3,2.0
2021-09-23,LAA,632371,3,3.3333
2021-09-23,LAD,632376,6,5.0
2021-09-23,MIL,632367,3,3.0
2021-09-23,MIN,632375,4,4.0
2021-09-23,PHI,632365,3,3.0
2021-09-23,PIT,632365,5,5.3333
2021-09-23,SDP,632370,5,4.6667
2021-09-23,SEA,632368,6,6.0
2021-09-23,SFG,632370,6,5.3333
2021-09-23,STL,632367,4,5.0
2021-09-23,TEX,632390,2,3.0
2021-09-23,TOR,632375,4,5.0
2021-09-23,WSN,632387,3,2.3333
2021-09-24,ARI,632340,5,4.0
2021-09-24,ATH,632356,2,2.0
2021-09-24,ATL,632352,0,0.0
2021-09-24,BAL,632369,6,4.0
2021-09-24,BOS,632373,3,6.3333
2021-09-24,CHC,633337,6,5.0
2021-09-24,CHW,632363,4,3.6667
2021-09-24,CIN,632364,8,7.0
2021-09-24,CLE,632363,4,6.0
2021-09-24,COL,632362,4,5.3333
2021-09-24,DET,632361,5,6.0
2021-09-24,HOU,632356,4,5.0
2021-09-24,KCR,632361,4,4.0
2021-09-24,LAA,632359,4,4.0
2021-09-24,LAD,632340,4,4.0
2021-09-24,MIA,632358,4,5.0
2021-09-24,MIL,632366,2,2.3333
2021-09-24,MIN,632357,4,3.6667
2021-09-24,NYM,632366,4,4.0
2021-09-24,NYY,632373,3,3.0
2021-09-24,PHI,632360,3,3.0
2021-09-24,PIT,632360,5,7.0001
2021-09-24,SDP,632352,4,5.0
2021-09-24,SEA,632359,4,3.6667
2021-09-24,SFG,632362,4,5.0
2021-09-24,STL,633337,3,6.6667
2021-09-24,TBR,632358,2,8.0
2021-09-24,TEX,632369,3,5.0
2021-09-24,TOR,632357,2,2.0
2021-09-24,WSN,632364,7,5.0
2021-09-25,ARI,632353,3,3.0
2021-09-25,ATH,632342,2,2.0
2021-09-25,ATL,632343,6,5.3333
2021-09-25,BAL,632355,4,6.0
2021-09-25,BOS,632354,4,3.6667
2021-09-25,CHC,632351,3,3.0
2021-09-25,CHW,632348,2,2.0
2021-09-25,CIN,632338,7,6.3334
2021-09-25,CLE,632348,2,3.0
2021-09-25,COL,632349,5,4.3333
2021-09-25,DET,632347,3,5.0
2021-09-25,HOU,632342,2,1.6666
2021-09-25,KCR,632347,4,2.6666
2021-09-25,LAA,632344,1,7.0
2021-09-25,LAD,632353,4,3.6667
2021-09-25,MIA,632335,2,2.0
2021-09-25,MIL,632346,2,2.0
2021-09-25,MIN,632350,4,6.0
2021-09-25,NYM,632346,3,3.0
2021-09-25,NYY,632354,4,4.6666
2021-09-25,PHI,632341,0,0.0
2021-09-25,PIT,632341,4,3.3333
2021-09-25,SDP,632343,6,7.0
2021-09-25,SEA,632344,5,6.0
2021-09-25,SFG,632349,6,5.0
2021-09-25,STL,632351,3,4.0
2021-09-25,TBR,632335,3,4.0
2021-09-25,TEX,632355,2,1.3333
2021-09-25,TOR,632350,3,3.0
2021-09-25,WSN,632338,5,3.6666
2021-09-26,ARI,632337,6,6.3333
2021-09-26,ATH,632324,4,4.0
2021-09-26,ATL,632325,7,7.6667
2021-09-26,BAL,632334,4,4.0
2021-09-26,BOS,632345,3,4.0
2021-09-26,CHC,632332,4,6.0
2021-09-26,CHW,632330,4,3.0
2021-09-26,CIN,632333,3,3.0
2021-09-26,CLE,632330,5,6.6667
2021-09-26,COL,632331,5,3.0
2021-09-26,DET,632326,3,4.3333
2021-09-26,HOU,632324,3,4.3333
2021-09-26,KCR,632326,2,2.0
2021-09-26,LAA,632327,3,2.0
2021-09-26,LAD,632337,4,4.0
2021-09-26,MIA,632290,4,4.0
2021-09-26,MIL,632328,4,3.6667
2021-09-26,MIN,632336,3,4.0
2021-09-26,NYM,632328,5,4.0
2021-09-26,NYY,632345,4,4.0
2021-09-26,PHI,632329,5,6.0
2021-09-26,PIT,632329,4,4.0
2021-09-26,SDP,632325,3,4.0
2021-09-26,SEA,632327,2,2.0
2021-09-26,SFG,632331,4,3.0
2021-09-26,STL,632332,4,3.6667
2021-09-26,TBR,632290,3,3.3333
2021-09-26,TEX,632334,5,4.3334
2021-09-26,TOR,632336,3,3.3333
2021-09-26,WSN,632333,2,3.3333
2021-09-27,ATH,632323,4,5.0
2021-09-27,CHW,632393,4,4.0
2021-09-27,CIN,632388,4,3.3333
2021-09-27,CLE,632409,3,3.0
2021-09-27,COL,632319,4,4.0
2021-09-27,DET,632393,4,5.6667
2021-09-27,KCR,632409,3,3.6666
2021-09-27,PIT,632388,3,7.0
2021-09-27,SEA,632323,4,4.0
2021-09-27,WSN,632319,4,3.6667
2021-09-28,ARI,632307,5,4.0
2021-09-28,ATH,632312,4,4.6667
2021-09-28,ATL,632320,2,2.0
2021-09-28,BAL,632317,3,5.0
2021-09-28,BOS,632317,2,2.6667
2021-09-28,CHC,632313,3,3.0
2021-09-28,CHW,632321,3,3.0
2021-09-28,CIN,632321,4,6.6667
2021-09-28,CLE,632315,3,2.6667
2021-09-28,COL,632322,3,2.3333
2021-09-28,DET,632289,1,2.0
2021-09-28,HOU,632316,4,4.0
2021-09-28,KCR,632315,6,8.3332
2021-09-28,LAA,632308,4,6.0
2021-09-28,LAD,632318,2,2.0
2021-09-28,MIA,632666,4,3.3333
2021-09-28,MIL,632314,3,4.0
2021-09-28,MIN,632289,5,5.0
2021-09-28,NYM,632666,5,8.0
2021-09-28,NYY,632288,5,6.6667
2021-09-28,PHI,632320,1,1.0
2021-09-28,PIT,632313,5,5.0
2021-09-28,SDP,632318,3,4.0
2021-09-28,SEA,632312,5,5.0
2021-09-28,SFG,632307,4,4.0
2021-09-28,STL,632314,3,3.0
2021-09-28,TBR,632316,3,3.3333
2021-09-28,TEX,632308,4,4.0
2021-09-28,TOR,632288,5,4.6667
2021-09-28,WSN,632322,2,2.0
2021-09-29,ARI,632298,3,3.0
2021-09-29,ATH,632299,2,2.0
2021-09-29,ATL,632306,2,2.0
2021-09-29,BAL,632309,4,4.0
2021-09-29,BOS,632309,3,3.0
2021-09-29,CHC,632287,4,4.0
2021-09-29,CHW,632304,3,4.0
2021-09-29,CIN,632304,2,3.3333
2021-09-29,CLE,632302,2,2.0
2021-09-29,COL,632310,5,7.0
2021-09-29,DET,632300,4,4.0
2021-09-29,HOU,632305,1,4.0
2021-09-29,KCR,632302,4,6.0
2021-09-29,LAA,632295,5,4.6667
2021-09-29,LAD,632297,4,3.6667
2021-09-29,MIA,632303,4,4.0
2021-09-29,MIL,632301,3,4.0
2021-09-29,MIN,632300,3,3.3333
2021-09-29,NYM,632303,2,1.6667
2021-09-29,NYY,632296,2,2.0
2021-09-29,PHI,632306,4,1.9999
2021-09-29,PIT,632287,6,6.0
2021-09-29,SDP,632297,5,5.0
2021-09-29,SEA,632299,4,3.3333
2021-09-29,SFG,632298,3,3.0
2021-09-29,STL,632301,3,3.3333
2021-09-29,TBR,632305,3,4.0
2021-09-29,TEX,632295,3,3.6667
2021-09-29,TOR,632296,3,3.0
2021-09-29,WSN,632310,6,6.0
2021-09-30,ARI,632278,4,3.3333
2021-09-30,ATL,632293,3,3.0
2021-09-30,BAL,632294,3,3.0
2021-09-30,BOS,632294,4,3.3333
2021-09-30,CHC,632286,2,2.0
2021-09-30,CLE,632284,4,6.0
2021-09-30,DET,632285,4,5.6666
2021-09-30,HOU,632292,3,3.0
2021-09-30,KCR,632284,3,4.0
2021-09-30,LAA,632275,3,3.0
2021-09-30,LAD,632291,4,4.3333
2021-09-30,MIA,632283,3,5.0
2021-09-30,MIL,632281,3,3.0
2021-09-30,MIN,632285,4,4.3333
2021-09-30,NYM,632283,4,4.0
2021-09-30,NYY,632280,4,4.3333
2021-09-30,PHI,632293,3,3.6667
2021-09-30,PIT,632286,3,7.0
2021-09-30,SDP,632291,3,3.3333
2021-09-30,SFG,632278,6,8.6667
2021-09-30,STL,632281,3,2.6667
2021-09-30,TBR,632292,4,7.0
2021-09-30,TEX,632275,4,7.0
2021-09-30,TOR,632280,3,3.6667
2021-10-01,ARI,632276,4,3.3333
2021-10-01,ATH,632279,4,3.3333
2021-10-01,ATL,632277,4,4.0
2021-10-01,BAL,632268,5,5.3332
2021-10-01,BOS,632261,5,4.0
2021-10-01,CHC,632266,3,3.6667
2021-10-01,CHW,632274,4,4.0
2021-10-01,CIN,632250,4,2.6667
2021-10-01,CLE,632248,4,3.3333
2021-10-01,COL,632276,5,5.0
2021-10-01,DET,632274,2,2.0
2021-10-01,HOU,632279,3,4.0
2021-10-01,KCR,632272,3,3.6666
2021-10-01,LAA,632270,4,4.0
2021-10-01,LAD,632273,7,7.3334
2021-10-01,MIA,632271,4,4.0
2021-10-01,MIL,632273,3,3.0
2021-10-01,MIN,632272,3,4.0
2021-10-01,NYM,632277,4,4.0
2021-10-01,NYY,632282,5,4.3333
2021-10-01,PHI,632271,2,2.0
2021-10-01,PIT,632250,3,3.0
2021-10-01,SDP,632267,3,4.0
2021-10-01,SEA,632270,4,3.0
2021-10-01,SFG,632267,4,4.0
2021-10-01,STL,632266,5,4.0
2021-10-01,TBR,632282,4,6.0
2021-10-01,TEX,632248,3,5.3333
2021-10-01,TOR,632268,2,2.0
2021-10-01,WSN,632261,4,3.0
2021-10-02,ARI,632269,2,3.0
2021-10-02,ATH,632249,3,6.0
2021-10-02,ATL,632262,5,7.0
2021-10-02,BAL,632247,2,5.0
2021-10-02,BOS,632244,5,4.0
2021-10-02,CHC,632257,4,5.0
2021-10-02,CHW,632265,5,4.0
2021-10-02,CIN,632258,4,3.6667
2021-10-02,CLE,632251,3,4.0
2021-10-02,COL,632269,5,7.3333
2021-10-02,DET,632265,3,3.0
2021-10-02,HOU,632249,5,4.3333
2021-10-02,KCR,632264,3,2.3334
2021-10-02,LAA,632255,4,3.6666
2021-10-02,LAD,632260,3,2.6667
2021-10-02,MIA,632263,4,3.6667
2021-10-02,MIL,632260,1,6.0
2021-10-02,MIN,632264,3,4.0
2021-10-02,NYM,632262,3,3.0
2021-10-02,NYY,632259,3,6.3333
2021-10-02,PHI,632263,2,4.0
2021-10-02,PIT,632258,6,5.0
2021-10-02,SDP,632256,5,5.0
2021-10-02,SEA,632255,4,3.6667
2021-10-02,SFG,632256,5,3.0
2021-10-02,STL,632257,3,4.0
2021-10-02,TBR,632259,4,6.3333
2021-10-02,TEX,632251,2,2.0
2021-10-02,TOR,632247,1,2.0
2021-10-02,WSN,632244,4,3.0
2021-10-03,ARI,632253,5,4.3333
2021-10-03,ATH,632245,3,2.3333
2021-10-03,ATL,632254,5,6.3333
2021-10-03,BAL,632235,5,7.3333
2021-10-03,BOS,632234,6,6.6667
2021-10-03,CHC,632238,1,3.0
2021-10-03,CHW,632252,4,5.0
2021-10-03,CIN,632240,3,3.0
2021-10-03,CLE,632236,4,3.0
2021-10-03,COL,632253,5,5.6667
2021-10-03,DET,632252,3,3.0
2021-10-03,HOU,632245,2,3.0
2021-10-03,KCR,632243,4,5.0
2021-10-03,LAA,632237,6,7.3334
2021-10-03,LAD,632242,3,4.0
2021-10-03,MIA,632246,7,7.3333
2021-10-03,MIL,632242,7,7.0
2021-10-03,MIN,632243,4,6.3333
2021-10-03,NYM,632254,3,7.0
2021-10-03,NYY,632239,5,5.6666
2021-10-03,PHI,632246,6,6.0
2021-10-03,PIT,632240,6,6.0
2021-10-03,SDP,632241,4,5.0
2021-10-03,SEA,632237,7,7.3333
2021-10-03,SFG,632241,3,2.0
2021-10-03,STL,632238,2,2.0
2021-10-03,TBR,632239,4,3.3333
2021-10-03,TEX,632236,5,6.0
2021-10-03,TOR,632235,4,4.0
2021-10-03,WSN,632234,5,3.6667
2022-04-07,ARI,663418,5,6.0
2022-04-07,ATL,661577,3,3.3333
2022-04-07,CHC,663178,5,3.6667
2022-04-07,CIN,661577,4,4.0
2022-04-07,CLE,662766,2,3.3333
2022-04-07,HOU,661042,3,2.3333
2022-04-07,KCR,662766,3,3.3333
2022-04-07,LAA,661042,5,4.3333
2022-04-07,MIL,663178,2,3.0
2022-04-07,NYM,662571,4,4.0
2022-04-07,PIT,662021,4,5.0
2022-04-07,SDP,663418,2,2.0
2022-04-07,STL,662021,3,3.0
2022-04-07,WSN,662571,5,5.0
2022-04-08,ARI,663417,4,5.0
2022-04-08,ATH,661131,3,3.0
2022-04-08,ATL,661576,4,3.6667
2022-04-08,BAL,661918,5,4.0
2022-04-08,BOS,661333,5,5.0
2022-04-08,CHW,662888,5,4.6667
2022-04-08,CIN,661576,4,5.6667
2022-04-08,COL,662933,3,5.3333
2022-04-08,DET,662888,4,5.0
2022-04-08,HOU,661041,5,5.0
2022-04-08,LAA,661041,3,5.0
2022-04-08,LAD,662933,4,4.0
2022-04-08,MIA,662124,6,4.6667
2022-04-08,MIN,661750,3,5.0
2022-04-08,NYM,662559,3,3.0
2022-04-08,NYY,661333,7,7.0
2022-04-08,PHI,661131,4,3.0
2022-04-08,SDP,663417,3,2.0
2022-04-08,SEA,661750,2,2.0
2022-04-08,SFG,662124,6,4.0
2022-04-08,TBR,661918,6,4.6667
2022-04-08,TEX,661782,4,4.0
2022-04-08,TOR,661782,7,8.6667
2022-04-08,WSN,662559,4,5.0
2022-04-09,ARI,663404,4,4.0
2022-04-09,ATH,661130,3,2.6667
2022-04-09,ATL,661575,3,3.0
2022-04-09,BAL,661917,1,3.0
2022-04-09,BOS,661332,3,2.3333
2022-04-09,CHC,663205,3,4.0
2022-04-09,CHW,662864,4,4.0
2022-04-09,CIN,661575,4,3.6667
2022-04-09,CLE,662765,4,3.3334
2022-04-09,COL,662931,3,2.0
2022-04-09,DET,662864,4,4.0
2022-04-09,HOU,661040,3,3.0
2022-04-09,KCR,662765,5,4.0
2022-04-09,LAA,661040,3,3.6667
2022-04-09,LAD,662931,2,5.0
2022-04-09,MIA,662123,4,4.0
2022-04-09,MIL,663205,4,4.3333
2022-04-09,MIN,661756,4,4.3333
2022-04-09,NYM,662588,3,3.0
2022-04-09,NYY,661332,6,6.0
2022-04-09,PHI,661130,2,2.0
2022-04-09,PIT,662020,4,4.0
2022-04-09,SDP,663404,3,3.0
2022-04-09,SEA,661756,4,4.0
2022-04-09,SFG,662123,4,4.0
2022-04-09,STL,662020,5,5.3333
2022-04-09,TBR,661917,3,5.0
2022-04-09,TEX,661803,3,3.0
2022-04-09,TOR,661803,4,4.0
2022-04-09,WSN,662588,4,4.6667
2022-04-10,ARI,663395,4,8.0
2022-04-10,ATH,661129,4,4.0
2022-04-10,ATL,661573,3,6.3333
2022-04-10,BAL,661916,4,6.3333
2022-04-10,BOS,661316,5,5.6667
2022-04-10,CHC,663204,4,4.0
2022-04-10,CHW,662887,4,5.0
2022-04-10,CIN,661573,3,4.0
2022-04-10,CLE,662755,3,4.0
2022-04-10,COL,662934,2,5.6667
2022-04-10,DET,662887,3,5.0
2022-04-10,HOU,661039,4,4.0
2022-04-10,KCR,662755,4,8.3333
2022-04-10,LAA,661039,4,4.6667
2022-04-10,LAD,662934,4,6.0
2022-04-10,MIA,662122,3,3.0
2022-04-10,MIL,663204,5,5.0
2022-04-10,MIN,661738,4,4.0
2022-04-10,NYM,662570,2,2.3333
2022-04-10,NYY,661316,4,5.6667
2022-04-10,PHI,661129,3,5.0
2022-04-10,PIT,662019,3,5.0
2022-04-10,SDP,663395,5,9.0
2022-04-10,SEA,661738,4,6.0
2022-04-10,SFG,662122,4,5.3333
2022-04-10,STL,662019,3,6.0
2022-04-10,TBR,661916,4,4.3333
2022-04-10,TEX,661802,5,6.0
2022-04-10,TOR,661802,5,5.6667
2022-04-10,WSN,662570,4,4.0
2022-04-11,ATH,661915,3,4.0
2022-04-11,ATL,661572,2,6.0
2022-04-11,BAL,663403,4,5.0
2022-04-11,BOS,662863,5,3.6667
2022-04-11,CLE,662754,5,5.6667
2022-04-11,COL,662042,6,5.3333
2022-04-11,DET,662863,3,3.0
2022-04-11,KCR,662754,7,4.6667
2022-04-11,LAA,661036,3,3.0
2022-04-11,MIA,661036,3,3.3333
2022-04-11,MIL,663403,3,4.3333
2022-04-11,MIN,661754,4,4.0
2022-04-11,NYM,661637,4,6.0
2022-04-11,NYY,661315,2,4.0
2022-04-11,PHI,661637,3,6.3333
2022-04-11,SDP,662116,4,4.0
2022-04-11,SEA,661754,4,3.6667
2022-04-11,SFG,662116,6,4.6667
2022-04-11,TBR,661915,5,8.3333
2022-04-11,TEX,662042,7,6.0
2022-04-11,TOR,661315,3,3.0
2022-04-11,WSN,661572,3,3.6667
2022-04-12,ARI,663411,5,4.0
2022-04-12,ATH,661944,7,8.3333
2022-04-12,ATL,661571,2,3.3333
2022-04-12,BAL,663295,5,6.0001
2022-04-12,BOS,662862,2,4.6667
2022-04-12,CHC,662318,4,4.0
2022-04-12,CHW,661538,5,5.0001
2022-04-12,CIN,663088,5,5.0
2022-04-12,CLE,663088,4,3.6667
2022-04-12,COL,661995,3,4.6667
2022-04-12,DET,662862,5,3.6667
2022-04-12,HOU,663411,5,5.0
2022-04-12,KCR,662017,3,3.0
2022-04-12,LAA,661038,4,5.0
2022-04-12,LAD,661753,5,4.6666
2022-04-12,MIA,661038,4,3.3333
2022-04-12,MIL,663295,5,4.6666
2022-04-12,MIN,661753,6,5.0
2022-04-12,NYM,661636,3,3.6667
2022-04-12,NYY,661314,4,4.6667
2022-04-12,PHI,661636,3,4.3334
2022-04-12,PIT,662318,3,3.6667
2022-04-12,SDP,662104,5,6.3333
2022-04-12,SEA,661538,3,2.6667
2022-04-12,SFG,662104,3,4.0
2022-04-12,STL,662017,4,5.0
2022-04-12,TBR,661944,5,8.3333
2022-04-12,TEX,661995,5,5.0
2022-04-12,TOR,661314,4,4.6667
2022-04-12,WSN,661571,3,5.3333
2022-04-13,ARI,663341,6,4.6667
2022-04-13,ATH,661943,3,2.6667
2022-04-13,ATL,661570,4,3.6667
2022-04-13,BAL,663433,5,5.0
2022-04-13,BOS,662885,5,4.0
2022-04-13,CHC,662317,3,4.3333
2022-04-13,CHW,661530,4,4.0
2022-04-13,CIN,663117,3,5.0
2022-04-13,CLE,663117,3,5.0
2022-04-13,DET,662885,3,5.3333
2022-04-13,HOU,663341,5,6.3333
2022-04-13,LAD,661734,2,2.0
2022-04-13,MIL,663433,3,2.0
2022-04-13,MIN,661734,2,5.0
2022-04-13,NYM,661643,5,4.0
2022-04-13,NYY,661313,4,3.3333
2022-04-13,PHI,661643,5,5.6667
2022-04-13,PIT,662317,2,5.0
2022-04-13,SDP,662115,1,2.0
2022-04-13,SEA,661530,2,1.6667
2022-04-13,SFG,662115,1,1.0
2022-04-13,TBR,661943,4,4.3333
2022-04-13,TOR,661313,4,4.0
2022-04-13,WSN,661570,4,4.0
2022-04-14,ATH,661942,3,2.6667
2022-04-14,ATL,662237,3,3.0
2022-04-14,CHC,662950,3,4.6666
2022-04-14,CHW,661529,5,6.0
2022-04-14,CIN,662627,5,7.0
2022-04-14,COL,662950,3,3.6667
2022-04-14,DET,662702,4,4.0
2022-04-14,KCR,662702,4,3.6667
2022-04-14,LAA,661993,2,4.3333
2022-04-14,LAD,662627,3,3.3333
2022-04-14,MIA,661418,4,2.6666
2022-04-14,MIL,661292,2,4.0
2022-04-14,NYY,661312,5,4.0001
2022-04-14,PHI,661418,4,3.3333
2022-04-14,PIT,662307,3,4.6667
2022-04-14,SDP,662237,3,2.3333
2022-04-14,SEA,661529,4,4.0
2022-04-14,STL,661292,2,3.6667
2022-04-14,TBR,661942,3,5.6667
2022-04-14,TEX,661993,4,5.3333
2022-04-14,TOR,661312,3,2.3333
2022-04-14,WSN,662307,4,3.3333
2022-04-15,ARI,662485,2,3.6667
2022-04-15,ATH,661792,5,3.6667
2022-04-15,ATL,662236,4,4.0
2022-04-15,BAL,663357,5,5.6667
2022-04-15,BOS,663265,5,7.0
2022-04-15,CHC,662960,3,4.0
2022-04-15,CHW,661528,3,3.3333
2022-04-15,CIN,662620,4,4.0
2022-04-15,CLE,663136,6,3.6667
2022-04-15,COL,662960,5,4.6667
2022-04-15,DET,662701,3,3.3333
2022-04-15,HOU,662192,3,3.6667
2022-04-15,KCR,662701,2,2.0
2022-04-15,LAA,662014,4,5.6666
2022-04-15,LAD,662620,2,5.0
2022-04-15,MIA,661417,4,3.6666
2022-04-15,MIL,661267,3,6.0
2022-04-15,MIN,663265,2,3.0
2022-04-15,NYM,662485,3,3.0
2022-04-15,NYY,663357,6,5.6666
2022-04-15,PHI,661417,3,4.0
2022-04-15,PIT,662291,4,5.3333
2022-04-15,SDP,662236,4,3.6667
2022-04-15,SEA,662192,2,2.0
2022-04-15,SFG,663136,2,2.0
2022-04-15,STL,661267,2,2.3333
2022-04-15,TBR,661528,3,3.0
2022-04-15,TEX,662014,6,8.0
2022-04-15,TOR,661792,5,5.0
2022-04-15,WSN,662291,3,4.0
2022-04-16,ARI,662626,5,5.0
2022-04-16,ATH,661759,4,4.0
2022-04-16,ATL,662235,3,3.3333
2022-04-16,BAL,663266,4,5.0
2022-04-16,BOS,663238,2,3.3333
2022-04-16,CHC,662966,3,4.6667
2022-04-16,CHW,661527,4,4.0
2022-04-16,CIN,662619,3,2.6667
2022-04-16,CLE,663076,4,4.3334
2022-04-16,COL,662966,3,4.0
2022-04-16,DET,662798,3,6.0
2022-04-16,HOU,662206,1,1.0
2022-04-16,KCR,662798,4,4.6667
2022-04-16,LAA,661981,2,3.0
2022-04-16,LAD,662619,4,4.0
2022-04-16,MIA,661416,5,7.3333
2022-04-16,MIL,661335,3,3.3333
2022-04-16,MIN,663238,2,6.3333
2022-04-16,NYM,662626,4,4.0
2022-04-16,NYY,663266,3,4.3333
2022-04-16,PHI,661416,3,4.0
2022-04-16,PIT,662290,3,4.6667
2022-04-16,SDP,662235,2,4.0
2022-04-16,SEA,662206,3,3.0
2022-04-16,SFG,663076,6,4.3333
2022-04-16,STL,661335,3,3.3333
2022-04-16,TBR,661527,3,3.0
2022-04-16,TEX,661981,5,5.3333
2022-04-16,TOR,661759,4,5.0
2022-04-16,WSN,662290,4,3.6667
2022-04-17,ARI,662625,4,4.0001
2022-04-17,ATH,661804,4,4.6667
