date,team,home_away,opponent,runs_scored,runs_allowed,result,home_team_won,attendance,season,recency_weight
1-04-11,SDP,Home,COL,9.0,5.0,W,1,42318.0,2026.0,0.75
1-04-11,SEA,Home,HOU,8.0,7.0,W-wo,,43294.0,2026.0,0.75
1-04-12,SDP,Home,COL,7.0,2.0,W,1,39786.0,2026.0,0.75
1-04-12,CHW,@,KCR,6.0,5.0,W,0,20552.0,2026.0,0.75
1-04-12,TBR,Home,NYY,5.0,4.0,W,1,20796.0,2026.0,0.75
1-04-12,ARI,@,PHI,4.0,3.0,W,0,43060.0,2026.0,0.75
1-04-12,TEX,@,LAD,5.0,2.0,W,0,48530.0,2026.0,0.75
1-04-12,BOS,@,STL,9.0,3.0,W,0,25122.0,2026.0,0.75
1-04-12,CIN,Home,LAA,6.0,9.0,L,0,20311.0,2026.0,0.75
1-04-12,LAA,@,CIN,9.0,6.0,W,0,20311.0,2026.0,0.75
1-04-12,KCR,Home,CHW,5.0,6.0,L,0,20552.0,2026.0,0.75
1-04-12,SFG,@,BAL,2.0,6.0,L,1,24091.0,2026.0,0.75
1-04-12,WSN,@,MIL,8.0,6.0,W,0,26924.0,2026.0,0.75
1-04-12,MIN,@,TOR,8.0,2.0,W,0,37804.0,2026.0,0.75
1-04-12,MIL,Home,WSN,6.0,8.0,L,0,26924.0,2026.0,0.75
1-04-12,PIT,@,CHC,6.0,7.0,L-wo,,35711.0,2026.0,0.75
1-04-12,ATL,Home,CLE,13.0,1.0,W,1,29084.0,2026.0,0.75
1-04-12,MIA,@,DET,2.0,8.0,L,1,26768.0,2026.0,0.75
1-04-12,LAD,Home,TEX,2.0,5.0,L,0,48530.0,2026.0,0.75
1-04-12,DET,Home,MIA,8.0,2.0,W,1,26768.0,2026.0,0.75
1-04-12,PHI,Home,ARI,3.0,4.0,L,0,43060.0,2026.0,0.75
1-04-12,STL,Home,BOS,3.0,9.0,L,0,25122.0,2026.0,0.75
1-04-12,TOR,Home,MIN,2.0,8.0,L,0,37804.0,2026.0,0.75
1-04-12,NYY,@,TBR,4.0,5.0,L,1,20796.0,2026.0,0.75
1-04-12,SEA,Home,HOU,6.0,1.0,W,1,29071.0,2026.0,0.75
1-04-13,PIT,Home,WSN,16.0,5.0,W,1,11532.0,2026.0,0.75
1-04-13,ATL,Home,MIA,4.0,10.0,L,0,22912.0,2026.0,0.75
1-04-13,MIA,@,ATL,10.0,4.0,W,0,22912.0,2026.0,0.75
1-04-13,PHI,Home,CHC,13.0,7.0,W,1,36045.0,2026.0,0.75
1-04-13,LAA,@,NYY,10.0,11.0,L-wo,,35789.0,2026.0,0.75
1-04-13,MIN,Home,BOS,13.0,6.0,W,1,14535.0,2026.0,0.75
1-04-13,STL,Home,CLE,3.0,9.0,L,0,17901.0,2026.0,0.75
1-04-13,NYY,Home,LAA,11.0,10.0,W-wo,,35789.0,2026.0,0.75
1-04-13,SEA,Home,HOU,6.0,2.0,W,1,18648.0,2026.0,0.75
1-04-13,BOS,@,MIN,6.0,13.0,L,1,14535.0,2026.0,0.75
1-04-13,TEX,@,ATH,8.0,1.0,W,0,8344.0,2026.0,0.75
1-04-13,LAD,Home,NYM,4.0,0.0,W,1,52838.0,2026.0,0.75
1-04-13,WSN,@,PIT,5.0,16.0,L,1,11532.0,2026.0,0.75
1-04-13,ARI,@,BAL,7.0,9.0,L,1,10289.0,2026.0,0.75
1-04-14,STL,Home,CLE,6.0,5.0,W-wo,,20772.0,2026.0,0.75
1-04-14,WSN,@,PIT,5.0,4.0,W,0,9423.0,2026.0,0.75
1-04-14,NYY,Home,LAA,1.0,7.0,L,0,37792.0,2026.0,0.75
1-04-14,PIT,Home,WSN,4.0,5.0,L,0,9423.0,2026.0,0.75
1-04-14,SDP,Home,SEA,4.0,1.0,W,1,38152.0,2026.0,0.75
1-04-14,TBR,@,CHW,8.0,5.0,W,0,14648.0,2026.0,0.75
1-04-14,SEA,@,SDP,1.0,4.0,L,1,38152.0,2026.0,0.75
1-04-14,TOR,@,MIL,9.0,7.0,W,0,25143.0,2026.0,0.75
1-04-14,TEX,@,ATH,1.0,2.0,L,1,8031.0,2026.0,0.75
1-04-14,PHI,Home,CHC,4.0,10.0,L,0,37426.0,2026.0,0.75
1-04-14,SFG,@,CIN,1.0,2.0,L,1,20690.0,2026.0,0.75
1-04-14,MIN,Home,BOS,6.0,0.0,W,1,16220.0,2026.0,0.75
1-04-14,MIA,@,ATL,5.0,6.0,L,1,27441.0,2026.0,0.75
1-04-14,ARI,@,BAL,4.0,3.0,W,0,13524.0,2026.0,0.75
1-04-14,CIN,Home,SFG,2.0,1.0,W,1,20690.0,2026.0,0.75
1-04-14,ATL,Home,MIA,6.0,5.0,W,1,27441.0,2026.0,0.75
1-04-14,LAD,Home,NYM,2.0,1.0,W,1,48138.0,2026.0,0.75
1-04-14,CHW,Home,TBR,5.0,8.0,L,0,14648.0,2026.0,0.75
1-04-14,KCR,@,DET,1.0,2.0,L,1,16655.0,2026.0,0.75
1-04-14,BOS,@,MIN,0.0,6.0,L,1,16220.0,2026.0,0.75
1-04-14,MIL,Home,TOR,7.0,9.0,L,0,25143.0,2026.0,0.75
1-04-14,DET,Home,KCR,2.0,1.0,W,1,16655.0,2026.0,0.75
1-04-14,LAA,@,NYY,7.0,1.0,W,0,37792.0,2026.0,0.75
1-04-15,LAD,Home,NYM,8.0,2.0,W,1,50909.0,2026.0,0.75
1-04-15,MIA,@,ATL,3.0,6.0,L,1,28884.0,2026.0,0.75
1-04-15,LAA,@,NYY,4.0,5.0,L-wo,,41019.0,2026.0,0.75
1-04-15,MIN,Home,BOS,5.0,9.0,L,0,21276.0,2026.0,0.75
1-04-15,PHI,Home,CHC,2.0,11.0,L,0,38254.0,2026.0,0.75
1-04-15,SEA,@,SDP,6.0,7.0,L-wo,,46095.0,2026.0,0.75
1-04-15,TBR,@,CHW,8.0,3.0,W,0,10193.0,2026.0,0.75
1-04-15,NYY,Home,LAA,5.0,4.0,W-wo,,41019.0,2026.0,0.75
1-04-15,BOS,@,MIN,9.0,5.0,W,0,21276.0,2026.0,0.75
1-04-15,TOR,@,MIL,1.0,2.0,L,1,23092.0,2026.0,0.75
1-04-15,TEX,@,ATH,5.0,6.0,L,1,9252.0,2026.0,0.75
1-04-15,CHW,Home,TBR,3.0,8.0,L,0,10193.0,2026.0,0.75
1-04-15,MIL,Home,TOR,2.0,1.0,W,1,23092.0,2026.0,0.75
1-04-15,PIT,Home,WSN,2.0,0.0,W,1,11244.0,2026.0,0.75
1-04-15,SDP,Home,SEA,7.0,6.0,W-wo,,46095.0,2026.0,0.75
1-04-15,ARI,@,BAL,8.0,5.0,W,0,17028.0,2026.0,0.75
1-04-15,KCR,@,DET,1.0,2.0,L,1,19609.0,2026.0,0.75
1-04-15,SFG,@,CIN,3.0,8.0,L,1,13822.0,2026.0,0.75
1-04-15,WSN,@,PIT,0.0,2.0,L,1,11244.0,2026.0,0.75
1-04-15,ATL,Home,MIA,6.0,3.0,W,1,28884.0,2026.0,0.75
1-04-15,STL,Home,CLE,5.0,3.0,W,1,22642.0,2026.0,0.75
1-04-15,CIN,Home,SFG,8.0,3.0,W,1,13822.0,2026.0,0.75
1-04-15,DET,Home,KCR,2.0,1.0,W,1,19609.0,2026.0,0.75
1-04-16,LAA,@,NYY,11.0,4.0,W,0,38424.0,2026.0,0.75
1-04-16,KCR,@,DET,9.0,10.0,L-wo,,15034.0,2026.0,0.75
1-04-16,TBR,@,CHW,5.0,3.0,W,0,10128.0,2026.0,0.75
1-04-16,WSN,@,PIT,8.0,7.0,W,0,10504.0,2026.0,0.75
1-04-16,SEA,@,SDP,2.0,5.0,L,1,39008.0,2026.0,0.75
1-04-16,NYY,Home,LAA,4.0,11.0,L,0,38424.0,2026.0,0.75
1-04-16,CIN,Home,SFG,0.0,3.0,L,0,16898.0,2026.0,0.75
1-04-16,SFG,@,CIN,3.0,0.0,W,0,16898.0,2026.0,0.75
1-04-16,TEX,@,ATH,9.0,6.0,W,0,8764.0,2026.0,0.75
1-04-16,CHW,Home,TBR,3.0,5.0,L,0,10128.0,2026.0,0.75
1-04-16,PIT,Home,WSN,7.0,8.0,L,0,10504.0,2026.0,0.75
1-04-16,TOR,@,MIL,1.0,2.0,L,1,23098.0,2026.0,0.75
1-04-16,SDP,Home,SEA,5.0,2.0,W,1,39008.0,2026.0,0.75
1-04-16,DET,Home,KCR,10.0,9.0,W-wo,,15034.0,2026.0,0.75
1-04-16,MIL,Home,TOR,2.0,1.0,W,1,23098.0,2026.0,0.75
1-04-17,MIA,Home,MIL,5.0,7.0,L,0,11103.0,2026.0,0.75
1-04-17,PIT,Home,TBR,5.0,1.0,W,1,24198.0,2026.0,0.75
1-04-17,LAA,Home,SDP,8.0,0.0,W,1,44551.0,2026.0,0.75
1-04-17,KCR,@,NYY,2.0,4.0,L,1,44244.0,2026.0,0.75
1-04-17,TBR,@,PIT,1.0,5.0,L,1,24198.0,2026.0,0.75
1-04-17,SDP,@,LAA,0.0,8.0,L,1,44551.0,2026.0,0.75
1-04-17,LAD,@,COL,7.0,1.0,W,0,28783.0,2026.0,0.75
1-04-17,ARI,Home,TOR,6.0,3.0,W,1,32747.0,2026.0,0.75
1-04-17,WSN,Home,SFG,5.0,10.0,L,0,25108.0,2026.0,0.75
1-04-17,TOR,@,ARI,3.0,6.0,L,1,32747.0,2026.0,0.75
1-04-17,CHW,@,ATH,9.0,2.0,W,0,12027.0,2026.0,0.75
1-04-17,CIN,@,MIN,2.0,1.0,W,0,31220.0,2026.0,0.75
1-04-17,PHI,Home,ATL,0.0,9.0,L,0,43048.0,2026.0,0.75
1-04-17,STL,@,HOU,9.0,4.0,W,0,33086.0,2026.0,0.75
1-04-17,MIN,Home,CIN,1.0,2.0,L,0,31220.0,2026.0,0.75
1-04-17,NYY,Home,KCR,4.0,2.0,W,1,44244.0,2026.0,0.75
1-04-17,SFG,@,WSN,10.0,5.0,W,0,25108.0,2026.0,0.75
1-04-17,BOS,Home,DET,1.0,0.0,W-wo,,34866.0,2026.0,0.75
1-04-17,SEA,Home,TEX,0.0,5.0,L,0,28253.0,2026.0,0.75
1-04-17,ATL,@,PHI,9.0,0.0,W,0,43048.0,2026.0,0.75
1-04-17,TEX,@,SEA,5.0,0.0,W,0,28253.0,2026.0,0.75
1-04-17,MIL,@,MIA,7.0,5.0,W,0,11103.0,2026.0,0.75
1-04-17,DET,@,BOS,0.0,1.0,L-wo,,34866.0,2026.0,0.75
1-04-18,TOR,@,ARI,2.0,6.0,L,1,36946.0,2026.0,0.75
1-04-18,CHW,@,ATH,6.0,7.0,L-wo,,11131.0,2026.0,0.75
1-04-18,PHI,Home,ATL,1.0,3.0,L,0,43423.0,2026.0,0.75
1-04-18,TEX,@,SEA,3.0,7.0,L,1,45552.0,2026.0,0.75
1-04-18,CIN,@,MIN,5.0,4.0,W,0,20198.0,2026.0,0.75
1-04-18,SEA,Home,TEX,7.0,3.0,W,1,45552.0,2026.0,0.75
1-04-18,PIT,Home,TBR,7.0,8.0,L,0,37773.0,2026.0,0.75
1-04-18,LAD,@,COL,3.0,4.0,L,1,47925.0,2026.0,0.75
1-04-18,NYY,Home,KCR,13.0,4.0,W,1,42070.0,2026.0,0.75
1-04-18,STL,@,HOU,7.0,5.0,W,0,33319.0,2026.0,0.75
1-04-18,MIL,@,MIA,5.0,2.0,W,0,15446.0,2026.0,0.75
1-04-18,BOS,Home,DET,1.0,4.0,L,0,36527.0,2026.0,0.75
1-04-18,TBR,@,PIT,8.0,7.0,W,0,37773.0,2026.0,0.75
1-04-18,DET,@,BOS,4.0,1.0,W,0,36527.0,2026.0,0.75
1-04-18,SDP,@,LAA,4.0,1.0,W,0,44279.0,2026.0,0.75
1-04-18,KCR,@,NYY,4.0,13.0,L,1,42070.0,2026.0,0.75
1-04-18,SFG,@,WSN,7.0,6.0,W,0,35527.0,2026.0,0.75
1-04-18,LAA,Home,SDP,1.0,4.0,L,0,44279.0,2026.0,0.75
1-04-18,WSN,Home,SFG,6.0,7.0,L,0,35527.0,2026.0,0.75
1-04-18,MIN,Home,CIN,4.0,5.0,L,0,20198.0,2026.0,0.75
1-04-18,ARI,Home,TOR,6.0,2.0,W,1,36946.0,2026.0,0.75
1-04-18,MIA,Home,MIL,2.0,5.0,L,0,15446.0,2026.0,0.75
1-04-18,ATL,@,PHI,3.0,1.0,W,0,43423.0,2026.0,0.75
1-04-19,DET,@,BOS,6.0,2.0,W,0,34650.0,2026.0,0.75
1-04-19,MIA,Home,MIL,5.0,3.0,W,1,24553.0,2026.0,0.75
1-04-19,ATL,@,PHI,4.0,2.0,W,0,36806.0,2026.0,0.75
1-04-19,SEA,Home,TEX,5.0,2.0,W,1,35474.0,2026.0,0.75
1-04-19,PIT,Home,TBR,6.0,3.0,W,1,13439.0,2026.0,0.75
1-04-19,TOR,@,ARI,10.0,4.0,W,0,32240.0,2026.0,0.75
1-04-19,STL,@,HOU,7.0,5.0,W,0,33491.0,2026.0,0.75
1-04-19,LAA,Home,SDP,1.0,2.0,L,0,44560.0,2026.0,0.75
1-04-19,MIN,Home,CIN,4.0,7.0,L,0,19422.0,2026.0,0.75
1-04-19,MIL,@,MIA,3.0,5.0,L,1,24553.0,2026.0,0.75
1-04-19,SDP,@,LAA,2.0,1.0,W,0,44560.0,2026.0,0.75
1-04-19,TBR,@,PIT,3.0,6.0,L,1,13439.0,2026.0,0.75
1-04-19,WSN,Home,SFG,3.0,0.0,W,1,20026.0,2026.0,0.75
1-04-19,ARI,Home,TOR,4.0,10.0,L,0,32240.0,2026.0,0.75
1-04-19,LAD,@,COL,6.0,9.0,L,1,42677.0,2026.0,0.75
1-04-19,SFG,@,WSN,0.0,3.0,L,1,20026.0,2026.0,0.75
1-04-19,CIN,@,MIN,7.0,4.0,W,0,19422.0,2026.0,0.75
1-04-19,KCR,@,NYY,0.0,7.0,L,1,40198.0,2026.0,0.75
1-04-19,TEX,@,SEA,2.0,5.0,L,1,35474.0,2026.0,0.75
1-04-19,NYY,Home,KCR,7.0,0.0,W,1,40198.0,2026.0,0.75
1-04-19,BOS,Home,DET,2.0,6.0,L,0,34650.0,2026.0,0.75
1-04-19,PHI,Home,ATL,2.0,4.0,L,0,36806.0,2026.0,0.75
1-04-19,CHW,@,ATH,7.0,4.0,W,0,12070.0,2026.0,0.75
1-04-20,LAA,Home,TOR,2.0,5.0,L,0,37897.0,2026.0,0.75
1-04-20,DET,@,BOS,6.0,8.0,L,1,34880.0,2026.0,0.75
1-04-20,TBR,Home,CIN,1.0,6.0,L,0,15962.0,2026.0,0.75
1-04-20,BOS,Home,DET,8.0,6.0,W,1,34880.0,2026.0,0.75
1-04-20,PHI,@,CHC,1.0,5.0,L,1,27798.0,2026.0,0.75
1-04-20,STL,@,MIA,3.0,5.0,L,1,8285.0,2026.0,0.75
1-04-20,TOR,@,LAA,5.0,2.0,W,0,37897.0,2026.0,0.75
1-04-20,ATL,@,WSN,9.0,4.0,W,0,12022.0,2026.0,0.75
1-04-20,SEA,Home,ATH,4.0,6.0,L,0,20203.0,2026.0,0.75
1-04-20,WSN,Home,ATL,4.0,9.0,L,0,12022.0,2026.0,0.75
1-04-20,CIN,@,TBR,6.0,1.0,W,0,15962.0,2026.0,0.75
1-04-20,LAD,@,COL,12.0,3.0,W,0,27261.0,2026.0,0.75
1-04-20,MIA,Home,STL,5.0,3.0,W,1,8285.0,2026.0,0.75
1-04-20,KCR,Home,BAL,5.0,7.0,L,0,13589.0,2026.0,0.75
1-04-21,KCR,Home,BAL,6.0,5.0,W-wo,,15164.0,2026.0,0.75
1-04-21,SEA,Home,ATH,2.0,5.0,L,0,19092.0,2026.0,0.75
1-04-21,ARI,Home,CHW,5.0,11.0,L,0,23045.0,2026.0,0.75
1-04-21,CIN,@,TBR,12.0,6.0,W,0,14749.0,2026.0,0.75
1-04-21,SFG,Home,LAD,3.0,1.0,W,1,40066.0,2026.0,0.75
1-04-21,SDP,@,COL,1.0,0.0,W,0,15672.0,2026.0,0.75
1-04-21,DET,Home,MIL,4.0,12.0,L,0,20847.0,2026.0,0.75
1-04-21,PHI,@,CHC,4.0,7.0,L,1,30651.0,2026.0,0.75
1-04-21,LAD,@,SFG,1.0,3.0,L,1,40066.0,2026.0,0.75
1-04-21,MIN,@,NYM,5.0,3.0,W,0,32798.0,2026.0,0.75
1-04-21,TBR,Home,CIN,6.0,12.0,L,0,14749.0,2026.0,0.75
1-04-21,ATL,@,WSN,4.0,11.0,L,1,16483.0,2026.0,0.75
1-04-21,CHW,@,ARI,11.0,5.0,W,0,23045.0,2026.0,0.75
1-04-21,WSN,Home,ATL,11.0,4.0,W,1,16483.0,2026.0,0.75
1-04-21,MIA,Home,STL,3.0,5.0,L,0,8412.0,2026.0,0.75
1-04-21,TEX,Home,PIT,5.0,1.0,W,1,23910.0,2026.0,0.75
1-04-21,PIT,@,TEX,1.0,5.0,L,1,23910.0,2026.0,0.75
1-04-21,MIL,@,DET,12.0,4.0,W,0,20847.0,2026.0,0.75
1-04-21,TOR,@,LAA,4.0,2.0,W,0,28641.0,2026.0,0.75
1-04-21,NYY,@,BOS,4.0,0.0,W,0,34391.0,2026.0,0.75
1-04-21,STL,@,MIA,5.0,3.0,W,0,8412.0,2026.0,0.75
1-04-21,BOS,Home,NYY,0.0,4.0,L,0,34391.0,2026.0,0.75
1-04-21,LAA,Home,TOR,2.0,4.0,L,0,28641.0,2026.0,0.75
1-04-22,TBR,Home,CIN,6.0,1.0,W,1,15546.0,2026.0,0.75
1-04-22,WSN,Home,ATL,6.0,8.0,L,0,16308.0,2026.0,0.75
1-04-22,LAA,Home,TOR,7.0,3.0,W,1,25306.0,2026.0,0.75
1-04-22,MIL,@,DET,2.0,5.0,L,1,20378.0,2026.0,0.75
1-04-22,BOS,Home,NYY,1.0,4.0,L,0,34049.0,2026.0,0.75
1-04-22,TOR,@,LAA,3.0,7.0,L,1,25306.0,2026.0,0.75
1-04-22,NYY,@,BOS,4.0,1.0,W,0,34049.0,2026.0,0.75
1-04-22,MIA,Home,STL,4.0,1.0,W,1,7593.0,2026.0,0.75
1-04-22,SEA,Home,ATH,5.0,4.0,W-wo,,15704.0,2026.0,0.75
1-04-22,ATL,@,WSN,8.0,6.0,W,0,16308.0,2026.0,0.75
1-04-22,KCR,Home,BAL,6.0,8.0,L,0,14175.0,2026.0,0.75
1-04-22,STL,@,MIA,1.0,4.0,L,1,7593.0,2026.0,0.75
1-04-22,PIT,@,TEX,8.0,4.0,W,0,24289.0,2026.0,0.75
1-04-22,ARI,Home,CHW,11.0,7.0,W,1,20799.0,2026.0,0.75
1-04-22,CHW,@,ARI,7.0,11.0,L,1,20799.0,2026.0,0.75
1-04-22,DET,Home,MIL,5.0,2.0,W,1,20378.0,2026.0,0.75
1-04-22,PHI,@,CHC,2.0,7.0,L,1,29591.0,2026.0,0.75
1-04-22,TEX,Home,PIT,4.0,8.0,L,0,24289.0,2026.0,0.75
1-04-22,LAD,@,SFG,0.0,3.0,L,1,40277.0,2026.0,0.75
1-04-22,MIN,@,NYM,2.0,3.0,L,1,32665.0,2026.0,0.75
1-04-22,CIN,@,TBR,1.0,6.0,L,1,15546.0,2026.0,0.75
1-04-22,SFG,Home,LAD,3.0,0.0,W,1,40277.0,2026.0,0.75
1-04-22,SDP,@,COL,3.0,8.0,L,1,18114.0,2026.0,0.75
1-04-23,MIN,@,NYM,8.0,10.0,L,1,34253.0,2026.0,0.75
1-04-23,MIL,@,DET,4.0,5.0,L-wo,,25224.0,2026.0,0.75
1-04-23,ATL,@,WSN,7.0,2.0,W,0,14613.0,2026.0,0.75
1-04-23,ARI,Home,CHW,1.0,4.0,L,0,20405.0,2026.0,0.75
1-04-23,TEX,Home,PIT,6.0,1.0,W,1,24430.0,2026.0,0.75
1-04-23,WSN,Home,ATL,2.0,7.0,L,0,14613.0,2026.0,0.75
1-04-23,BOS,Home,NYY,2.0,4.0,L,0,36565.0,2026.0,0.75
1-04-23,PIT,@,TEX,1.0,6.0,L,1,24430.0,2026.0,0.75
1-04-23,CHW,@,ARI,4.0,1.0,W,0,20405.0,2026.0,0.75
1-04-23,SDP,@,COL,10.0,8.0,W,0,25973.0,2026.0,0.75
1-04-23,LAD,@,SFG,3.0,0.0,W,0,38619.0,2026.0,0.75
1-04-23,NYY,@,BOS,4.0,2.0,W,0,36565.0,2026.0,0.75
1-04-23,DET,Home,MIL,5.0,4.0,W-wo,,25224.0,2026.0,0.75
1-04-23,SFG,Home,LAD,0.0,3.0,L,0,38619.0,2026.0,0.75
1-04-23,PHI,@,CHC,7.0,8.0,L-wo,,31057.0,2026.0,0.75
1-04-24,SFG,Home,MIA,4.0,9.0,L,0,38317.0,2026.0,0.75
1-04-24,ATL,Home,PHI,5.0,3.0,W,1,39627.0,2026.0,0.75
1-04-24,TEX,Home,ATH,1.0,8.0,L,0,30396.0,2026.0,0.75
1-04-24,TBR,Home,MIN,6.0,2.0,W,1,14476.0,2026.0,0.75
1-04-24,CHW,Home,WSN,5.0,4.0,W,1,17588.0,2026.0,0.75
1-04-24,BOS,@,BAL,3.0,10.0,L,1,26776.0,2026.0,0.75
1-04-24,STL,Home,SEA,2.0,3.0,L,0,31304.0,2026.0,0.75
1-04-24,CIN,Home,DET,9.0,8.0,W-wo,,23879.0,2026.0,0.75
1-04-24,TOR,Home,CLE,6.0,8.0,L,0,41671.0,2026.0,0.75
1-04-24,DET,@,CIN,8.0,9.0,L-wo,,23879.0,2026.0,0.75
1-04-24,MIN,@,TBR,2.0,6.0,L,1,14476.0,2026.0,0.75
1-04-24,PIT,@,MIL,6.0,0.0,W,0,33339.0,2026.0,0.75
1-04-24,SEA,@,STL,3.0,2.0,W,0,31304.0,2026.0,0.75
1-04-24,PHI,@,ATL,3.0,5.0,L,1,39627.0,2026.0,0.75
1-04-24,MIL,Home,PIT,0.0,6.0,L,0,33339.0,2026.0,0.75
1-04-24,LAD,Home,CHC,4.0,6.0,L,0,53733.0,2026.0,0.75
1-04-24,KCR,Home,LAA,6.0,3.0,W,1,19079.0,2026.0,0.75
1-04-24,LAA,@,KCR,3.0,6.0,L,1,19079.0,2026.0,0.75
1-04-24,MIA,@,SFG,9.0,4.0,W,0,38317.0,2026.0,0.75
1-04-24,NYY,@,HOU,12.0,4.0,W,0,37852.0,2026.0,0.75
1-04-24,WSN,@,CHW,4.0,5.0,L,1,17588.0,2026.0,0.75
1-04-25,CHW,Home,WSN,3.0,6.0,L,0,35174.0,2026.0,0.75
1-04-25,WSN,@,CHW,6.0,3.0,W,0,35174.0,2026.0,0.75
1-04-25,TEX,Home,ATH,4.0,3.0,W,1,35810.0,2026.0,0.75
1-04-25,TOR,Home,CLE,5.0,3.0,W,1,41543.0,2026.0,0.75
1-04-25,ATL,Home,PHI,5.0,8.0,L,0,39324.0,2026.0,0.75
1-04-25,STL,Home,SEA,9.0,11.0,L,0,27236.0,2026.0,0.75
1-04-25,DET,@,CIN,2.0,9.0,L,1,35315.0,2026.0,0.75
1-04-25,PHI,@,ATL,8.0,5.0,W,0,39324.0,2026.0,0.75
1-04-25,SDP,@,ARI,6.0,4.0,W,0,19630.0,2026.0,0.75
1-04-25,LAD,Home,CHC,12.0,4.0,W,1,53397.0,2026.0,0.75
1-04-25,TBR,Home,MIN,6.0,1.0,W,1,17014.0,2026.0,0.75
1-04-25,MIA,@,SFG,2.0,6.0,L,1,38589.0,2026.0,0.75
1-04-25,NYY,@,HOU,8.0,3.0,W,0,38399.0,2026.0,0.75
1-04-25,BOS,@,BAL,17.0,1.0,W,0,33582.0,2026.0,0.75
1-04-25,LAA,@,KCR,1.0,12.0,L,1,22152.0,2026.0,0.75
1-04-25,CIN,Home,DET,9.0,2.0,W,1,35315.0,2026.0,0.75
1-04-25,PIT,@,MIL,6.0,3.0,W,0,40408.0,2026.0,0.75
1-04-25,MIN,@,TBR,1.0,6.0,L,1,17014.0,2026.0,0.75
1-04-25,KCR,Home,LAA,12.0,1.0,W,1,22152.0,2026.0,0.75
1-04-25,ARI,Home,SDP,4.0,6.0,L,0,19630.0,2026.0,0.75
1-04-25,SFG,Home,MIA,6.0,2.0,W,1,38589.0,2026.0,0.75
1-04-25,SEA,@,STL,11.0,9.0,W,0,27236.0,2026.0,0.75
1-04-25,MIL,Home,PIT,3.0,6.0,L,0,40408.0,2026.0,0.75
1-04-26,SDP,@,ARI,7.0,12.0,L,1,19671.0,2026.0,0.75
1-04-26,ARI,Home,SDP,12.0,7.0,W,1,19671.0,2026.0,0.75
1-04-26,BOS,@,BAL,5.0,3.0,W,0,32511.0,2026.0,0.75
1-04-26,KCR,Home,LAA,11.0,9.0,W-wo,,11579.0,2026.0,0.75
1-04-26,TEX,Home,ATH,1.0,2.0,L,0,32031.0,2026.0,0.75
1-04-26,TBR,Home,MIN,4.0,2.0,W,1,17618.0,2026.0,0.75
1-04-26,CIN,Home,DET,3.0,8.0,L,0,31377.0,2026.0,0.75
1-04-26,STL,Home,SEA,2.0,3.0,L,0,30780.0,2026.0,0.75
1-04-26,SFG,Home,MIA,6.0,3.0,W,1,40445.0,2026.0,0.75
1-04-26,LAA,@,KCR,9.0,11.0,L-wo,,11579.0,2026.0,0.75
1-04-26,PIT,@,MIL,0.0,5.0,L,1,31500.0,2026.0,0.75
1-04-26,MIN,@,TBR,2.0,4.0,L,1,17618.0,2026.0,0.75
1-04-26,MIA,@,SFG,3.0,6.0,L,1,40445.0,2026.0,0.75
1-04-26,SEA,@,STL,3.0,2.0,W,0,30780.0,2026.0,0.75
1-04-26,LAD,Home,CHC,6.0,0.0,W,1,52060.0,2026.0,0.75
1-04-26,PHI,@,ATL,2.0,6.0,L,1,39213.0,2026.0,0.75
1-04-26,TOR,Home,CLE,4.0,2.0,W,1,41136.0,2026.0,0.75
1-04-26,MIL,Home,PIT,5.0,0.0,W,1,31500.0,2026.0,0.75
1-04-26,NYY,@,HOU,4.0,7.0,L,1,35622.0,2026.0,0.75
1-04-26,ATL,Home,PHI,6.0,2.0,W,1,39213.0,2026.0,0.75
1-04-26,DET,@,CIN,8.0,3.0,W,0,31377.0,2026.0,0.75
1-04-26,WSN,@,CHW,2.0,1.0,W,0,24259.0,2026.0,0.75
1-04-26,CHW,Home,WSN,1.0,2.0,L,0,24259.0,2026.0,0.75
1-04-27,LAA,@,CHW,7.0,8.0,L,1,10193.0,2026.0,0.75
1-04-27,LAD,Home,MIA,5.0,4.0,W-wo,,49918.0,2026.0,0.75
1-04-27,MIA,@,LAD,4.0,5.0,L-wo,,49918.0,2026.0,0.75
1-04-27,STL,@,PIT,4.0,2.0,W,0,9787.0,2026.0,0.75
1-04-27,SDP,Home,CHC,9.0,7.0,W,1,41478.0,2026.0,0.75
1-04-27,BOS,@,TOR,5.0,0.0,W,0,41785.0,2026.0,0.75
1-04-27,TBR,@,CLE,3.0,2.0,W,0,18029.0,2026.0,0.75
1-04-27,PIT,Home,STL,2.0,4.0,L,0,9787.0,2026.0,0.75
1-04-27,TEX,Home,NYY,2.0,4.0,L,0,29601.0,2026.0,0.75
1-04-27,SEA,@,MIN,4.0,11.0,L,1,14160.0,2026.0,0.75
1-04-27,MIN,Home,SEA,11.0,4.0,W,1,14160.0,2026.0,0.75
1-04-27,TOR,Home,BOS,0.0,5.0,L,0,41785.0,2026.0,0.75
1-04-27,NYY,@,TEX,4.0,2.0,W,0,29601.0,2026.0,0.75
1-04-27,CHW,Home,LAA,8.0,7.0,W,1,10193.0,2026.0,0.75
1-04-28,TOR,Home,BOS,3.0,0.0,W,1,41949.0,2026.0,0.75
1-04-28,TBR,@,CLE,1.0,0.0,W,0,16213.0,2026.0,0.75
1-04-28,LAD,Home,MIA,1.0,2.0,L,0,51909.0,2026.0,0.75
